"Date","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2014-12-31,"Town of Chilton","WI","Appleton","Calumet",5568,114100,0.00351802990325418,0.00440140845070423,0.0496780128794848,0.0046207762065531,0.0122701420243254,"2003-07","2003-Q3",114700,-0.00523103748910201,"2003-07"
2014-12-31,"Fairport","NY","Rochester","Monroe",5569,170000,0.00413467217956291,0.0131108462455304,0.0372178157413057,0.00380782082340203,0.0128653932829546,"2014-12","2014-Q4",170000,0,"2014-12"
2014-12-31,"Pamplico","SC","Florence","Florence",5570,88400,0.0172612197928654,0.0663449939686369,0.20600272851296,0.0219645131163848,0.0262821823652546,"2014-12","2014-Q4",88400,0,"2014-12"
2014-12-31,"Monfort Heights South","OH","Cincinnati","Hamilton",5571,133300,0.00452147701582517,0.0129179331306991,0.0962171052631579,0.0044088058515741,-0.0106068486104121,"2005-05","2005-Q2",149600,-0.108957219251337,"2001-06"
2014-12-31,"Umatilla","OR","Pendleton","Umatilla",5572,122600,0.00327332242225859,0.0199667221297837,0.112522686025408,0.0426378288370692,0.0455915897957069,"2014-12","2014-Q4",122600,0,"2014-12"
2014-12-31,"East Granby","CT","Hartford","Hartford",5573,252400,-0.0190439176059075,-0.0351681957186544,0.0124348174889691,-0.00102693952395927,-0.000395335556295229,"2007-08","2007-Q3",276600,-0.0874909616775126,"2004-12"
2014-12-31,"North Salem","NY","New York","Westchester",5574,540400,0.00483451097062105,0.00915032679738562,0.119767923746374,-0.0154996138710624,-0.0105722495690688,"2007-06","2007-Q2",686700,-0.213047910295617,"2003-09"
2014-12-31,"Town of Ticonderoga","NY",,"Essex",5575,103100,-0.0124521072796935,-0.0409302325581395,-0.106585788561525,-0.0146576769130765,,"2006-05","2006-Q2",122200,-0.156301145662848,
2014-12-31,"Charlotte Hall","MD","Washington","Charles",5576,311900,0.00192740122068744,-0.000640820249919897,0.0729274165806674,-0.00436670276781426,0.000321182222873473,"2007-02","2007-Q1",415200,-0.248795761078998,"2005-01"
2014-12-31,"Caseyville","IL","St. Louis","Saint Clair",5577,66900,0.0136363636363636,0.0518867924528302,0.0292307692307692,-0.0384755268420761,-0.00536865472189341,"2009-11","2009-Q4",81700,-0.181150550795594,"2003-08"
2014-12-31,"Forestville","CA","Santa Rosa","Sonoma",5578,397300,0.0124872579001019,0.0287415846711548,0.0923838328292549,0.0534024246443432,-0.00608384790420013,"2006-04","2006-Q2",494000,-0.195748987854251,"2004-07"
2014-12-31,"Bay Harbor Islands","FL","Miami-Fort Lauderdale","Miami-Dade",5579,273600,0.0212765957446809,0.0625242718446602,0.217081850533808,0.120502771455153,0.0104441225524792,"2007-01","2007-Q1",338800,-0.192443919716647,"2005-04"
2014-12-31,"Town of Blue Mounds","WI","Madison","Dane",5580,261400,0.000765696784073507,0.00848765432098765,0.0905298289528577,0.015206976459033,0.0195913805033694,"2014-12","2014-Q4",261400,0,"2014-12"
2014-12-31,"Gotha","FL","Orlando","Orange",5581,253400,0.00635424940428912,0.0234248788368336,0.119257950530035,0.0432014692141722,0.00179341209466921,"2006-06","2006-Q2",355300,-0.286799887419082,"2005-02"
2014-12-31,"Rochester","MA","Boston","Plymouth",5582,355100,0.00452616690240453,0.0198161975875933,0.0524599881446354,0.00807719605517399,-0.0111664099018214,"2005-10","2005-Q4",409700,-0.133268245057359,"2004-01"
2014-12-31,"Franklin","NJ","New York","Sussex",5583,162400,-0.0115642118076689,-0.0310262529832936,-0.0563625798954096,-0.0468192424530058,-0.0261624493608483,"2006-04","2006-Q2",250700,-0.352213801356203,"2002-12"
2014-12-31,"Town of Warsaw","NY",,"Wyoming",5584,84300,0.00596658711217184,0.0218181818181818,0.0120048019207683,0.0206775995560586,0.0157556132389307,"2013-06","2013-Q2",84700,-0.00472255017709563,"2013-06"
2014-12-31,"Town and Country","WA","Spokane","Spokane",5585,151400,0.00933333333333333,0.0341530054644809,0.0426997245179063,-0.00170851307126441,0.0145780398596194,"2007-05","2007-Q2",173900,-0.129384703852789,"2005-11"
2014-12-31,"Porter","NY","Buffalo","Niagara",5586,159400,0,0.00125628140703518,0.0270618556701031,0.0170215102995792,0.0278610695828552,"2014-10","2014-Q4",159500,-0.000626959247648903,"2014-10"
2014-12-31,"Calhan","CO","Colorado Springs","El Paso",5587,180900,0.00779944289693593,0.0426512968299712,0.108455882352941,0.0184466845606015,0.00582055021701855,"2007-02","2007-Q1",189100,-0.0433632998413538,"2006-09"
2014-12-31,"Independence Township","NJ","Allentown","Warren",5588,223000,-0.00134348410210479,-0.00888888888888889,-0.00976909413854352,-0.026995548876067,-0.0252206512942669,"2006-09","2006-Q3",333400,-0.331133773245351,"2002-10"
2014-12-31,"Oxford","PA","Philadelphia","Chester",5589,174700,0.0109953703703704,0.0405002977963073,0.0844196151458721,-0.0118186912584829,0.00971538165047603,"2007-03","2007-Q1",197300,-0.11454637607704,"2005-12"
2014-12-31,"Colebrookdale Township","PA","Reading","Berks",5590,176300,0.0022740193291643,0.00398633257403189,0.0120551090700344,-0.0102286738187674,0.00585645267724688,"2008-06","2008-Q2",205300,-0.141256697515831,"2005-07"
2014-12-31,"East Windsor","CT","Hartford","Hartford",5591,160000,-0.0037359900373599,-0.00682805710738672,-0.044205495818399,-0.0336843714592268,-0.01093723405225,"2007-05","2007-Q2",207600,-0.229287090558767,"2003-12"
2014-12-31,"Fair Haven","MI","Detroit","Saint Clair",5592,172800,0.0415913200723327,0.0719602977667494,0.127937336814621,0.0567888179464249,-0.0222029517990253,"2005-05","2005-Q2",220300,-0.215615070358602,"2002-02"
2014-12-31,"Langley","WA","Oak Harbor","Island",5593,343100,0.00793184488836663,0.0117959304040106,0.0381240544629349,-0.0069078426564031,0.0193721094759105,"2007-09","2007-Q3",403600,-0.14990089197225,"2005-10"
2014-12-31,"Marbletown","NY","Kingston","Ulster",5594,264800,0.0168970814132104,0.0454007106198184,0.126808510638298,0.002895065980828,0.00653555749392321,"2006-09","2006-Q3",291800,-0.0925291295407814,"2005-07"
2014-12-31,"Medway","OH","Springfield","Clark",5595,77400,0.00129366106080207,0.00389105058365759,-0.0373134328358209,-0.0235614993989042,-0.0156234114903233,"2006-04","2006-Q2",97800,-0.208588957055215,"1998-02"
2014-12-31,"Geneva","WI","Whitewater","Walworth",5596,207700,0.011690209449586,0.0437185929648241,0.254227053140097,0.00961143603889769,0.0305000474366732,"2014-12","2014-Q4",207700,0,"2014-12"
2014-12-31,"Constantine","MI","Sturgis","Saint Joseph",5597,92100,0.00108695652173913,0,0.0371621621621622,0.0478676197097516,0.00606039628845401,"2005-11","2005-Q4",96800,-0.0485537190082645,"2005-08"
2014-12-31,"East Caln Township","PA","Philadelphia","Chester",5598,318400,0.0034667507091081,0.0107936507936508,0.0785907859078591,0.00394063313513549,0.00931694637943337,"2006-05","2006-Q2",336700,-0.0543510543510543,"2005-09"
2014-12-31,"South Bay","FL","Miami-Fort Lauderdale","Palm Beach",5599,91100,0.0022002200220022,0.0247469066366704,0.108272506082725,-0.0240656583336634,-0.0046014581217203,"2006-11","2006-Q4",133500,-0.317602996254682,"2003-12"
2014-12-31,"Paxton","MA","Worcester","Worcester",5600,256400,0.00391542678151919,0.00984639621898385,0.00195388823759281,0.000546918055045476,-0.0178176777524393,"2006-04","2006-Q2",322500,-0.204961240310078,"2002-11"
2014-12-31,"Mills River","NC","Asheville","Henderson",5601,214200,0.00233972859148339,0.0099009900990099,0.0619732275656916,-0.00469504314674241,0.0186850824276579,"2008-08","2008-Q3",230300,-0.0699088145896656,"2006-06"
2014-12-31,"Town of Jericho","VT","Burlington","Chittenden",5602,275700,-0.00397398843930636,-0.0167617689015692,-0.0312719606465214,-0.00358818010849404,-0.0131121441790831,"2006-04","2006-Q2",338500,-0.185524372230428,"2004-06"
2014-12-31,"South Lebanon","PA","Lebanon","Lebanon",5603,190900,0.00262605042016807,0.0154255319148936,0.0403269754768392,-0.00495431542721692,0.0181330233417583,"2007-08","2007-Q3",203700,-0.0628375061364752,"2006-12"
2014-12-31,"Genoa","OH","Toledo","Ottawa",5604,108300,-0.010958904109589,-0.0190217391304348,0.0555555555555556,0.0191507894524219,-0.00432733290755993,"2007-01","2007-Q1",125000,-0.1336,"2004-04"
2014-12-31,"Greenwich","OH","Norwalk","Huron",5605,87200,0.0198830409356725,0.0686274509803922,0.147368421052632,0.0118798168610719,-0.00248853358016043,"2006-08","2006-Q3",96500,-0.0963730569948187,"2005-09"
2014-12-31,"Boxboro","MA","Boston","Middlesex",5606,491700,0.00675675675675676,0.0121449156031289,0.0740498034076016,0.0331094985570395,0.00829815237317688,"2014-12","2014-Q4",491700,0,"2014-12"
2014-12-31,"Munroe Falls","OH","Akron","Summit",5607,152900,0.0132538104705103,0.0451127819548872,0.148760330578512,0.011645213073687,0.0017832254193153,"2007-03","2007-Q1",155000,-0.0135483870967742,"2006-08"
2014-12-31,"Shanor-Northvue","PA","Pittsburgh","Butler",5608,191900,0.0068205666316894,0.0229211087420043,0.120911214953271,0.0317946667996249,0.0286334532686909,"2014-12","2014-Q4",191900,0,"2014-12"
2014-12-31,"South Yuba City","CA","Yuba City","Sutter",5609,210200,-0.00426338228327807,-0.0103578154425612,0.0380246913580247,0.0505071910931594,-0.0195953585536455,"2005-11","2005-Q4",322600,-0.348419094854309,"2003-12"
2014-12-31,"Bay Hill","FL","Orlando","Orange",5610,455500,0.00396737932554552,0.00596289752650177,0.0326456585808207,0.0303244706656718,0.00874916943482096,"2007-03","2007-Q1",592500,-0.231223628691983,"2005-03"
2014-12-31,"Lakebay","WA","Seattle","Pierce",5611,250900,0.00722601364913689,0.0203334688897926,0.0100644122383253,-0.0281473417406783,0.00449329305607082,"2007-02","2007-Q1",325800,-0.229895641497851,"2005-03"
2014-12-31,"Sea Cliff","NY","New York","Nassau",5612,644500,0.00420691804300405,0.0109803921568627,0.0308701215611005,0.0194569231447166,-0.000649342869586844,"2005-06","2005-Q2",691200,-0.0675636574074074,"2004-11"
2014-12-31,"Wahneta","FL","Lakeland","Polk",5613,50900,0.00992063492063492,0.0282828282828283,0.0430327868852459,-0.0277811588094281,-0.00607857647467924,"2006-05","2006-Q2",88400,-0.42420814479638,"2003-04"
2014-12-31,"Lyles","TN","Nashville","Hickman",5614,102400,0.0029382957884427,0.024,0.119125683060109,0.0319493473693517,0.0163146365664306,"2014-12","2014-Q4",102400,0,"2014-12"
2014-12-31,"East Moriches","NY","New York","Suffolk",5615,339600,0.002065506048982,-0.00904581266413773,-0.000588581518540318,-0.0191649098626984,-0.0214430390887715,"2006-08","2006-Q3",471500,-0.279745493107105,"2003-09"
2014-12-31,"Fox River Grove","IL","Chicago","McHenry",5616,223400,0.0154545454545455,0.0483341154387611,0.119799498746867,-0.0066684314474641,-0.0116600434052103,"2006-07","2006-Q3",271000,-0.175645756457565,"2003-08"
2014-12-31,"Hubbard","OR","Salem","Marion",5617,223700,0.00811176205497972,0.0266177145479578,0.09228515625,0.00563723333052923,0.0207881124120934,"2007-06","2007-Q2",252700,-0.114760585674713,"2006-05"
2014-12-31,"Yarmouth Port","MA","Cape Cod","Barnstable",5618,316300,0.00540368722186904,0.0226317491108956,0.0170418006430868,-0.00263475214158237,-0.0184902231132262,"2005-06","2005-Q2",392100,-0.193318031114512,"2003-02"
2014-12-31,"Scott Township","PA","Scranton","Lackawanna",5619,147900,0.0081799591002045,0.0221147201105736,-0.0288903479973736,-0.00374392116823596,0.0175358153944658,"2007-12","2007-Q4",158300,-0.065698041692988,"2006-03"
2014-12-31,"Palo","IA","Cedar Rapids","Linn",5620,177300,0.0033955857385399,0.00738636363636364,0.0460176991150442,0.0167114540146167,0.0211627987641028,"2014-12","2014-Q4",177300,0,"2014-12"
2014-12-31,"Jenkins Township","PA","Scranton","Luzerne",5621,114500,0.00615114235500879,0.0168738898756661,0.0315315315315315,-0.012122755488983,0.0114291336537062,"2007-06","2007-Q2",129500,-0.115830115830116,"2005-11"
2014-12-31,"Strasburg Township","PA","Lancaster","Lancaster",5622,204700,-0.000976085895558809,0.00293973542381186,0.0250375563345018,-0.0145815958630765,0.0160901495605683,"2009-04","2009-Q2",220900,-0.0733363512901766,"2007-01"
2014-12-31,"Carlisle","OH","Cincinnati","Warren",5623,115000,0.00436681222707424,0.0123239436619718,0.00349040139616056,0.00333750616075612,-0.00806517298814968,"2007-11","2007-Q4",129200,-0.109907120743034,"2002-11"
2014-12-31,"Town of New Holstein","WI","Appleton","Calumet",5624,106500,0.00188146754468485,0.00377002827521206,0.0299806576402321,-0.00112296746044649,-0.0044881323313416,"2005-04","2005-Q2",115200,-0.0755208333333333,"2004-09"
2014-12-31,"Bailey","NC","Rocky Mount","Nash",5625,122300,0.00410509031198686,0.00410509031198686,0,-0.00339923699034783,0.00785112567330626,"2007-05","2007-Q2",128100,-0.0452771272443404,"2006-08"
2014-12-31,"Chamberlayne","VA","Richmond","Henrico",5626,181700,0.00888395335924486,0.025974025974026,0.0225098480585256,-0.0133197723593999,0.00172231217478425,"2007-08","2007-Q3",223300,-0.186296462158531,"2005-02"
2014-12-31,"Lloyd","NY","Kingston","Ulster",5627,239400,0.00293255131964809,0.0118343195266272,0.0287924366136657,-0.0177299535726586,-0.0184149158548597,"2005-04","2005-Q2",302300,-0.208071452199802,"2004-01"
2014-12-31,"Lake Fenton","MI","Flint","Genesee",5628,214000,0.00800753650494583,0.0323203087313073,0.0583580613254204,0.0404646522887124,-0.00701156838796779,"2006-11","2006-Q4",245500,-0.128309572301426,"2002-07"
2014-12-31,"Grand Ledge","MI","Lansing","Eaton",5629,117200,0.00170940170940171,0.0235807860262009,0.0943043884220355,0.00310030063561539,-0.0164180661195572,"2005-10","2005-Q4",142300,-0.176387912860155,"2002-10"
2014-12-31,"Wyndmoor","PA","Philadelphia","Montgomery",5630,292500,0.00308641975308642,0.0103626943005181,-0.0285619395549651,-0.00176835766526173,0.000893261795323896,"2006-04","2006-Q2",314800,-0.0708386277001271,"2005-03"
2014-12-31,"Town of Greenwich","NY","Glens Falls","Washington",5631,147000,0.00204498977505112,0.00204498977505112,0.054519368723099,0.00680334867886301,0.0137781601173408,"2007-06","2007-Q2",166600,-0.117647058823529,"2005-11"
2014-12-31,"New Market","VA",,"Shenandoah",5632,165400,0.00669506999391357,0.00915192190359976,-0.00181050090525045,-0.00779499903109004,-0.00132046795979024,"2005-12","2005-Q4",205600,-0.195525291828794,"2004-11"
2014-12-31,"Butler Township","PA","Pottsville","Schuylkill",5633,105700,0.00762631077216397,0.0124521072796935,0.106806282722513,0.0164902237152167,0.024224513965851,"2010-11","2010-Q4",106000,-0.00283018867924528,"2010-11"
2014-12-31,"Bulls Gap","TN","Kingsport","Hawkins",5634,91200,0.0133333333333333,0.0258717660292463,0.117647058823529,-0.00217866994235771,,"2009-11","2009-Q4",92600,-0.0151187904967603,
2014-12-31,"Satsuma","FL","Palatka","Putnam",5635,91400,0.00994475138121547,0.0269662921348315,-0.029723991507431,-0.0687481750947868,-0.0113962966011319,"2006-08","2006-Q3",173400,-0.472895040369089,"2004-07"
